author,nc_state,paper_count,topic_assignments,num_topics,shannon_entropy,normalized_shannon,blau_index,hhi,rao_stirling
"Taylor, S.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Taylor, Sally V",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Taylor, Zachary",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tchamdja, Aureliane",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Teal, Tracy K.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tecle, Isaak Y.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Teets, A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Teixeira, Juliana E. C.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tennyson, Jonathan",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tenorio, Matias",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Terando, Adam J.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Terns, Michael P.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Terradas, Gerard",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Terry, Sharon",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Terwilliger, Nicholas R.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tesfaldet, Bereket",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Teska, Peter",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tessmann, D. J.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tessmann, Dauri J.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Testa, Antonino",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tewari, Susanta",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thagard, Selma Mededovic",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thannhauser, Theodore W.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Theetharappan, P.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Theilmann, Mia C.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thelen, K.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thelen, Kurt",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Them, Kolja",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Theriot, C. M.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Theriot, C.M.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thines, Marco",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thirumalaisamy, P. P.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tholl, Dorothea",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thomas, A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thomas, Brian C.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thomas, James S.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thomas, Jonathan",True,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thomas, Jonathan E.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thomas, Luke Shawn",True,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thomas, O.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thomas, Pam A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thomas, Vienna C. J. X.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thomason, Wade",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thompson, Aaron",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thompson, Jada",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thompson, Paul B.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thompson, T. L.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thompson, Trevor L.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thompson, W.B.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thomson, Linda J.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thon, Michael R.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thoney, K.A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thoney-Barletta, K.A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thoney-Barletta, Kristin A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thoney-Barletta, Kristin Anne",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thornton, Brittney W.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thrash, Ben",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thrash, Benjamin C",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Threadcraft, Joseph",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Threeton, Breanna",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thwaite, Joanne E.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Thybo Ganzhorn, Dorthe",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tian, Di",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tian, M.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tieskens, Koen F.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tietje, Ashlee",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tietze, Jan",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tii‐kuzu, Yokateme",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tillekeratne, L. Gayani",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tillman, Barry L.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tilmon, Kelley",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tilton, Robert D.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Timme, Ruth E.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Timofeeva, Anastasia A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Timokhin, Vitaliy I.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tis, T. Ba",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tis, Taleb Ba",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tiwari, Manish",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Todd, Daniel A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Todd-Brown, K.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Todd-Brown, Katherine",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Todd‐Brown, Katherine",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Toennisson, Tiffany Aurora",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"TomHon, P.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tomczyk, Sara",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tomlinson, Jenny",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Toms, Alice",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tonapi, Krittika V.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tonazzi, Brockton",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tong, Xin",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Toomer, Ondulla T",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Toothman, Mary",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Topol, Eric",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Topp, Christopher N.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Torfs, Tom",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Torii, Keiko U.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Toriumi, Akira",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Torrejon, D.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Torres Rodríguez, Jorge Vladimir",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Torres-Quezada, E.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Torres-Quezada, E. A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Torres-Quezada, Isabel",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tountas, Karen",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Towles, Tyler B",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Townsend, Philip A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Trail, F.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Trail, Frances",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tran, Huan Doan",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tran, Michael",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tran, Ryan V",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Treadwell, Danielle D.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Treseder, Kathleen K.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tricault, Yann",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Trigiano, Robert N.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Trinidad, Marena",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Trinidad, Marena I",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Trinkl, Johanna",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tripathy, Sucheta",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tripati, A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Triplett, Cynthia",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tripodi, Pasquale",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Trofymchuk, Kateryna",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Trojan, Sara",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Trolier-McKinstry, S.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Trontin, C.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Trueblood, Jessica M.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Trump, Benjamin",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Truong, Vivian",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Trutnevyte, Evelina",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tsafack, Noelline",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tsai, Ni-Chiao",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tscharntke, Teja",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tschumi, Matthias",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tsuchida, Connor A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tsujimoto, Hisashi",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tsurumi, Takaaki",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tu, Qingshi",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tuck, James M",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tuel, Taylor",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tufan, Hale",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tuholski, Michael R.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tuinstra, Mitchell R.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tunc-Ozdemir, Meral",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Turner, K. B.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Turner, Lauren",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Turner, Matthew J.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Turner, Miles M.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Turrentine, Lauren",True,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tuson, Hannah",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tuten, Holly",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tuttle, Heather K.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tuttle, J. R.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tuttle, John R.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Twiddyl, Jack",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Twilley, Barbara",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tycksen, Eric",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tymon, Lydia S.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tyo, J. Scott",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Tyson, Destiny",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Uauy, Cristobal",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Uba, Ezenwanyi",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Ubertini, Filippo",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Uchida, Hiroshi",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Udall, Joshua A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Uddin, Md-Jamal",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Ullah, Anika",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Ulloa, M",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Ulrich, Nikea J.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Umezawa, Toshiaki",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Upadhyaya, Yogendra Raj",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Ursache, Robertas",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Ursic, Hana",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Ursum, Remco A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Usadel, Bjorn",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Usher, T-M.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Usher, T.-M.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Utoblo, Obaiya",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Uwimana, Brigitte",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Uyi, Osariyekemwen",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"V. Koonin, Eugene",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vaclavik, T.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Valantin-Morison, Muriel",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Valdez, R.X.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Valent, Barbara",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Valentine, Conner T.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Valentine, Michael",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Valero-Sarmiento, J. M.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Valero-Sarmiento, Jose Manuel F.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vales, M. Isabel",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vallad, Gary Edward",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vallarino, José G.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Van Cappellen, Philippe",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Van Damme, Daniël",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Van De Cotte, Brigitte",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Van Deynze, Allen E.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Van Doorsselaere, Jan",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Van Dross, Rukiyah",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Van Heerwaarden, Joost",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Van Helleputte, Nick",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Van Hoe, Bram",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Van Hoof, Chris",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Van Meter, Kimberly J.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Van Norman, Jaimie M.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Van Steenberge, Geert",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Van Trinh, Mai",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Van Vliet, Arnoud H. M.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"VanDerMolen, Kylie R.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"VanGessel, M.J.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"VanGessel, Mark J.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vander Wal, Randy L.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vandergriff, Adam C.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vangessel, Mark",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vanholme, Ruben",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vanhoy, Molly E.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vanremoortele, Tim",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Varble, Andrew",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vardapetyan, Anna",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Varela, José Ignacio",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vargas, R.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vasisht, Shrey",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vasquez, Valeri N.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vasquez-Ponce, Felipe",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vatsavai, R. R.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vatsavai, Raju",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vaughn, Justin N.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vaughn, Matthew",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vearing, R. M.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vearing, Rebecca M.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vega, R.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Velarde, Orlee. P.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Venclovas, Ceslovas",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Venditti, Richard A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Venette, Robert C.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Venkatesh, Aranya",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Venkateswaran, Shyam Krishnan",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Venkatraman, Vishal",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vennapusa, Amaranatha R.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Vennapusa, Amaranatha Reddy",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
