Name,degree,weightedDegree,betweenness,closeness,eigenvector,community
Michelle Schroeder-Moreno,23.0,24.0,6438.120549890887,0.2830155979202773,0.008486307752972964,185
Ralph Smith,6.0,13.0,0.0,0.2621608604912506,0.00192763757467336,879
Alyson Wilson,6.0,13.0,0.0,0.2621608604912506,0.00192763757467336,879
Stine Petersen,7.0,15.0,0.0,0.2331192005710207,0.0020131033957527258,1405
Jeanette H. Lyerly,7.0,15.0,0.0,0.2331192005710207,0.0020131033957527258,1405
Margaret Leigh Worthington,10.0,17.0,812.1107448098752,0.26867390589009543,0.0060885626888525215,1405
Wesley Ryan Parks,7.0,7.0,0.0,0.2331192005710207,0.0020131033957527258,1405
David S. Marshall,13.0,17.0,73.3074916318183,0.23666666666666666,0.002879339815480526,1405
Mohammed Guedira,16.0,35.0,305.92141786151717,0.24304211936300044,0.003921801712042382,1405
Zhaobang Zeng,15.0,29.0,2027.973063297391,0.2830155979202773,0.012208242480545476,897
Mark Clough,4.0,9.0,0.0,0.2582634825241183,0.002724927977997754,897
Priyanka Tyagi,9.0,21.0,52.63043457414726,0.2395481883526478,0.0028771814300809512,1405
Marcelo Mollinari,13.0,27.0,115.2730567766508,0.26996197718631176,0.007143457997160595,897
Guilherme Da Silva Pereira,10.0,16.0,43.188593842614495,0.26969446738232866,0.005445522114104674,897
Jason Brewer,3.0,4.0,0.5,0.22906438490671904,0.0007299520546709939,1405
Luis Rivera Burgos,2.0,2.0,0.0,0.22508614748449346,0.0008338391545686667,1405
Simon Fraher,13.0,15.0,1058.5300548155776,0.28464354192086455,0.008291837123369564,897
Tanner Schwarz,13.0,18.0,364.61533983073946,0.2747770486286387,0.008155983165871622,897
Chris Heim,12.0,14.0,115.9265997377029,0.27009593119417796,0.006960828295358163,897
Gabriel De Siqueira Gesteira,9.0,9.0,0.0,0.26964993394980186,0.005332447073463417,897
David Muddiman,41.0,99.0,51746.616009512065,0.29620896063849084,0.14539644208014774,1221
Jackie Kalmar,3.0,5.0,0.0,0.24671400513672762,0.007264334500667902,1556
Mark Hoffmann,24.0,40.0,14690.040247596482,0.28267266747446773,0.007617040020488975,1405
Briana Whitaker,1.0,1.0,0.0,0.22181472425971205,0.00015942559568561868,1405
Jose Bruno-Barcena,6.0,9.0,1000.079376354494,0.27063307921776597,0.0030416333932902604,40
Michael Flickinger,4.0,4.0,0.0,0.24630467571644044,0.0013773619008717577,40
Mari Chinn,12.0,17.0,3946.3428458995286,0.2816974297050198,0.004418676259876173,40
Joel Pawlak,6.0,12.0,36.76908429935978,0.2463789981894991,0.0014818516552121133,40
Amanda Saville,36.0,77.0,9271.047118994122,0.26867390589009543,0.008461755471580458,1470
Rodrigo Agduyeng Olarte,5.0,5.0,0.0,0.23459273092946414,0.0010816040903375117,1470
Chia-Hui Hu,5.0,5.0,0.0,0.23459273092946414,0.0010816040903375117,1470
Jean Ristaino,41.0,92.0,28130.408014264143,0.2840988169798191,0.010361567366630683,1470
Jeffrey Thorne,5.0,5.0,0.0,0.23459273092946414,0.0010816040903375117,1470
Cristian Collado,2.0,5.0,0.0,0.22630266075388025,0.00021993526362900883,1440
Kelsey E. Stover,4.0,4.0,0.0,0.24563778580024068,0.006018130625384363,840
Tomoki Fukuyama,4.0,4.0,0.0,0.24563778580024068,0.006018130625384363,840
Wolfgang Baeumer,4.0,4.0,0.0,0.24563778580024068,0.006018130625384363,840
Avat Shekoofa,4.0,4.0,0.0,0.24340438217320018,0.0015595632932268709,1287
Pablo Jose Rosas-Anderson,6.0,8.0,115.52368813705088,0.2622029543994862,0.002545566657586178,1287
Thomas Sinclair,9.0,11.0,3008.9861077964188,0.2758445945945946,0.0032555785011270585,1287
Thomas Rufty,19.0,27.0,28066.711432161028,0.3144617754669748,0.021555164531960252,1287
Rui Shi,23.0,71.0,157.77271882542178,0.27885928961748635,0.13795089363811616,1221
Ying-Chung Lin,17.0,55.0,62.81787800026078,0.2701853077432164,0.10725984968341189,1221
Hao Chen,23.0,53.0,829.2580744895328,0.27885928961748635,0.13239744138760035,1221
Ron Sederoff,36.0,122.0,2293.075415166907,0.2883121468926554,0.21510391027995088,1221
Vincent L Chiang,42.0,156.0,4534.284253932958,0.2886178861788618,0.22444596602730074,1221
Mikyoung Ji,11.0,13.0,439.74275936110473,0.2592063492063492,0.003932489445814689,40
Callie V. Barnwell,2.0,2.0,0.0,0.23513318934485242,0.0011566624110389686,40
Emily Ogburn,4.0,4.0,0.0,0.2632597130420764,0.002108091549081039,185
James Walgenbach,4.0,4.0,0.0,0.2632597130420764,0.002108091549081039,185
Qian Ge,4.0,14.0,0.0,0.2670045781556573,0.00414614849520424,1556
Turner Richmond,7.0,9.0,263.75650579684867,0.28198929373165255,0.00905155904801472,1556
Boxuan Zhong,13.0,31.0,42.152020202020196,0.26779271892423745,0.0066153358600048425,1556
Edward A. Havell,3.0,3.0,0.0,0.20736507936507936,0.00025201155985171854,735
Hannah Kirk,5.0,5.0,0.0,0.24228486646884273,0.0013148988373812554,185
Claire Henson,5.0,5.0,0.0,0.24228486646884273,0.0013148988373812554,185
Robert Seevers,5.0,5.0,0.0,0.24228486646884273,0.0013148988373812554,185
Andre West,5.0,5.0,0.0,0.24228486646884273,0.0013148988373812554,185
Rong Yin,5.0,5.0,0.0,0.24228486646884273,0.0013148988373812554,185
Sarah Elizabeth Haas,3.0,7.0,0.0,0.19452054794520549,0.00011812366524176842,479
Eric Money,8.0,9.0,9122.434770707308,0.2597836461979001,0.0013285673902832743,479
John Classen,2.0,2.0,0.0,0.25432175673571095,0.0014078271706866024,879
Alison Deviney,9.0,11.0,404.14506276400846,0.2963702359346643,0.006914194163581148,879
David Berube,4.0,5.0,98.27063316235191,0.26779271892423745,0.0023853871932011535,879
Lise Montefiore,6.0,11.0,225.7857221357672,0.2677488112805378,0.002143065513890489,897
Goknur Tutuncu,1.0,2.0,0.0,0.2498087807862934,0.0008468675998807444,879
Huiling Ding,3.0,3.0,3.0,1.0,3.0656929970648095e-22,701
Brian R. Pickard,4.0,6.0,27.94211542776194,0.21686586985391768,0.0002808207848353407,479
Pat Roberts,2.0,4.0,0.0,0.2253968253968254,0.0002970333488950726,927
Ekaterina Bogomoletc,2.0,2.0,0.0,0.2498470012239902,0.0009514685731090722,879
Eric Davis,6.0,6.0,205.95922859847494,0.26044657097288676,0.004983098749255769,897
David Dickey,2.0,2.0,0.0,0.24582267048020473,0.001803926064753169,185
Jacob Hackman,7.0,17.0,0.0,0.2384289677325157,0.0016452452251781932,185
Rachel Cook,7.0,17.0,0.0,0.2384289677325157,0.0016452452251781932,185
David Carter,7.0,15.0,0.0,0.2384289677325157,0.0016452452251781932,185
Kevin Garcia,10.0,18.0,1554.3405688039716,0.2522007722007722,0.0018196556093853207,185
Kunwar K. V. Singh,7.0,12.0,59.43474690492701,0.22740565380866173,0.0004913593848109678,479
Jie Pacelli,27.0,71.0,2357.0161986530056,0.28267266747446773,0.13878021116284867,1221
Ilona Peszlen,34.0,49.0,4434.363543943619,0.2882103776914931,0.1910802629191071,1221
Nasir Shalizi,12.0,25.0,219.83095464862282,0.2442782348541511,0.008603543086881184,1405
Steve McKeand,20.0,68.0,2712.1824659192903,0.26796849360026254,0.01919659249466955,1405
Gary Hodge,7.0,11.0,135.1651403050987,0.24409566517189835,0.006580956903265286,1405
Alexander Andrew Myburg,2.0,2.0,0.0,0.2335192335192335,0.005018253986241782,1405
Kitt Payn,8.0,24.0,34.598132620878964,0.244132157273135,0.00771009982001129,1405
Trevor Walker,11.0,35.0,210.7693576298602,0.2442416990726892,0.008401542578086849,1405
Yu-Ming Lin,3.0,3.0,0.0,0.23355263157894737,0.00545119426986221,1405
Kenneth Adler,4.0,4.0,0.0,0.23697576549122043,0.007411345531668989,1685
Nagendran Muthusamy,4.0,4.0,0.0,0.23697576549122043,0.007411345531668989,1685
Troy Ghashghaei,4.0,4.0,0.0,0.23697576549122043,0.007411345531668989,1685
Adam Kokotovich,6.0,12.0,0.0,0.27040900811392615,0.0032289476316757462,879
Biplab Sarkar,7.0,14.0,0.75,0.22993522951281328,0.0032684099290093255,1556
Wallace Pitts,4.0,4.0,0.0,0.22983814215341308,0.0028582224765379403,1556
Paul Franzon,7.0,10.0,0.75,0.22993522951281328,0.0032684099290093255,1556
Yaojing Qiu,9.0,14.0,233.9137807720587,0.20417604401100276,0.0010071064993401138,735
Ryan Sartor,7.0,7.0,3147.8333124178967,0.24121122599704578,0.001514296937411943,735
Jay Cheng,7.0,13.0,121.50687198228383,0.204125,0.000924560176866596,735
Tamer Abd Hamouda,2.0,6.0,0.0,0.19832402234636873,0.00017818914426184077,1280
Abdel-Fattah Seyam,2.0,6.0,0.0,0.19832402234636873,0.00017818914426184077,1280
Julia Cunniffe,6.0,9.0,0.0,0.1953115656022007,0.00086365389242322,735
Praveen Kolar,6.0,6.0,0.0,0.1953115656022007,0.00086365389242322,735
Vanessa Rondon Berrio,8.0,10.0,2.583333333333333,0.1953582964469434,0.0009462002148967377,735
Guangning Xu,3.0,3.0,0.0,0.20736507936507936,0.00025201155985171854,735
Win Talton,3.0,4.0,44.99573799407612,0.2288076222502452,0.0005409336222453733,1405
Taylor Jones,2.0,2.0,0.0,0.22043736501079914,0.0003708461162955024,1405
Katie Sanders,1.0,1.0,0.0,1.0,1.5403239158493654e-26,739
Daniel Chester,7.0,10.0,2604.825088156228,0.25555555555555554,0.007077554009094563,840
Winser Alexander,1.0,1.0,0.0,0.2617826226354601,0.01027287116432855,1221
Siddhartha Thakur,50.0,144.0,43118.22848670809,0.2523956723338485,0.002227657429355688,927
Eli Buckner,10.0,18.0,149.16008657280287,0.2746384123780693,0.017422229408914768,1221
Imani Madison,8.0,15.0,1785.7269731117192,0.2859394151637191,0.016185234583387526,1221
Charles E. Melvin,7.0,14.0,305.4145321054717,0.27449991595226086,0.01462026416329862,1221
Matthew Nethery,8.0,18.0,374.77362647899434,0.24242874109263657,0.009586206707254033,1685
Yasamin Moazami,8.0,10.0,1657.1387265792991,0.251579109536281,0.012328951792762659,25
Philip Loziuk,18.0,32.0,7487.308484592769,0.28184328615809456,0.09742331926237692,1221
Hoang Nguyen,9.0,11.0,348.0492998936402,0.2940223262513504,0.01715053962316694,897
Giovanni Esteves,8.0,23.0,88.43551547997184,0.26224506182752527,0.001986483051291308,879
Christopher Michael Fancher,22.0,45.0,720.7404247949822,0.26283598905520683,0.0028977443307505457,879
Hanhan Zhou,7.0,16.0,72.32192108075225,0.25459931400062363,0.0015427215047683065,879
Wei Yi Chang,9.0,22.0,2.216666666666667,0.2551961243944366,0.0015681597035406387,879
Chih-Hao Chang,4.0,4.0,0.0,0.25499687695190504,0.0012278213095881848,879
Changhao Zhao,4.0,7.0,0.0,0.24992347719620447,0.0011417603093566138,879
Dong Hou,8.0,16.0,5.699999999999999,0.25007656967840736,0.0014486671840529632,879
Alexis Payne,3.0,5.0,0.0,0.2592474996031116,0.0013179510826298927,879
Jianwei Zhao,4.0,12.0,0.0,0.24992347719620447,0.0009823433048453498,879
Stephen Funni,4.0,12.0,0.0,0.24992347719620447,0.0009823433048453498,879
Emily Molina,4.0,12.0,0.0,0.24992347719620447,0.0009823433048453498,879
Elizabeth Dickey,7.0,17.0,4.833333333333333,0.2500382789771857,0.0011047525664701244,879
Leah Bellcase,4.0,6.0,0.3333333333333333,0.24992347719620447,0.0009802286558380792,879
Jon-Paul Maria,4.0,6.0,1.0,0.24992347719620447,0.0009781518270397885,879
Kaitlyn Bacon,4.0,4.0,0.0,0.2498470012239902,0.0072365330273249035,840
Balaji Rao,4.0,4.0,0.0,0.2498470012239902,0.0072365330273249035,840
Christopher Moody,7.0,7.0,0.0,0.23035689095782197,0.0032872485189473096,25
Nicholas Massaro,11.0,17.0,583.2999419264316,0.23048694424841215,0.003538702111950376,25
Avinash Patel,7.0,7.0,0.0,0.23035689095782197,0.0032872485189473096,25
Pritha Agarwalla,7.0,7.0,0.0,0.23035689095782197,0.0032872485189473096,25
Yev Brudno,15.0,18.0,1396.5602090991229,0.2306171444711199,0.003751244608011802,25
Haotian Zheng,10.0,10.0,3851.987851566149,0.24039452377447373,0.0034439099618503253,25
Francesco Tonini,9.0,11.0,365.14366705184807,0.23368631940469375,0.0006619699734830338,479
Robert Abt,3.0,6.0,809.5,0.21128218398240392,0.00014986317894584984,979
Jesse Henderson,2.0,2.0,0.0,0.1746897732135216,0.000013233385374056734,979
Yasaman Sargolzaeiaval,6.0,11.0,0.0,0.24701255483285434,0.0034571864995970457,1556
Daryoosh Vashaee,12.0,18.0,595.6961523575878,0.266873672168655,0.010796068184342734,1556
Mehmet Ozturk,6.0,11.0,0.0,0.24701255483285434,0.0034571864995970457,1556
Taylor V. Neumann,6.0,11.0,0.0,0.24701255483285434,0.0034571864995970457,1556
Yufei Sun,1.0,1.0,0.0,0.5555555555555556,1.094730414787174e-19,781
Tasmin Hossain,4.0,11.0,0.0,0.23656381283499928,0.0011493471965498155,897
Kerem Ziya Akdemir,2.0,4.0,0.0,0.625,1.8108945575080797e-19,781
Saad Khan,9.0,9.0,0.0,0.2540843317255329,0.004249122705314254,1470
Tahira Pirzada,9.0,9.0,0.0,0.2540843317255329,0.004249122705314254,1470
Siyao Wang,9.0,9.0,0.0,0.2540843317255329,0.004249122705314254,1470
Wenyi Xie,9.0,9.0,0.0,0.2540843317255329,0.004249122705314254,1470
Oindrila Hossain,27.0,37.0,2578.1732592975427,0.26876234364713625,0.011128578640177416,1470
Charles Opperman,9.0,9.0,0.0,0.2540843317255329,0.004249122705314254,1470
Lokendra Pal,9.0,9.0,0.0,0.2540843317255329,0.004249122705314254,1470
Gregory Parsons,28.0,41.0,11752.063650462322,0.3002390145247288,0.008923287049626973,48
James Braun,0.0,0.0,0.0,0.0,1.9034521617055686e-233,790
Megan Carr,7.0,11.0,4.0,0.2637699886932644,0.0023005396967058114,897
Enrique Pena,7.0,7.0,601.4588405526171,0.2987012987012987,0.016440202175720862,897
Kevin Han,3.0,9.0,0.7361111111111112,0.2670482420278005,0.003739136235526224,1556
Tianfu Wu,5.0,5.0,141.47932541657994,0.27612445045654377,0.007849231557528877,1556
Mojtaba Noghabaei,2.0,4.0,0.0,0.2669172932330827,0.0034010324120551873,1556
Durreshahwar Muhammad,10.0,14.0,166.15701495673727,0.27720251230690884,0.022371741038874807,1221
Selene Schmittling,3.0,5.0,0.0,0.26228718278188246,0.012389369619683288,1221
Daniel Saloni,4.0,8.0,0.0,0.23656381283499928,0.0011493471965498155,897
Edward Godfrey,4.0,8.0,0.0,0.23656381283499928,0.0011493471965498155,897
Stephanie Mathews,7.0,12.0,146.94655644177857,0.24196177211438732,0.0013290028203067229,40
Hasan Jameel,34.0,42.0,23112.531255833943,0.2913990007137759,0.1591454694445257,1221
Ryan Bing,26.0,43.0,1599.3194430509589,0.2757514353259034,0.15380204990802748,1221
Christopher Straub,12.0,21.0,7.8583333333333325,0.22658526432634937,0.05742659975505448,1221
Robert Kelly,28.0,49.0,2118.914540703521,0.2758445945945946,0.1567545307883087,1221
Daniel Barletta Sulis,6.0,11.0,0.14285714285714285,0.22630266075388025,0.041974860687706464,1221
Tunyaboon Laemthong,8.0,12.0,0.6,0.22630266075388025,0.037303965705121886,1221
James Crosby,5.0,5.0,0.0,0.22620861615182158,0.02549799346785662,1221
Dan Willard,8.0,12.0,0.6,0.22630266075388025,0.037303965705121886,1221
Patrick Erb,14.0,26.0,957.3026588712454,0.2646248582077459,0.015702860411175648,840
Scott Magness,12.0,17.0,9.061111111111112,0.2459707787317367,0.012163550223951622,840
Kristina Rivera,20.0,35.0,3638.6030591356566,0.2946058091286307,0.02310116894745374,840
Tanner Songkakul,15.0,24.0,1761.273700028965,0.29913903645356293,0.02101885469180709,840
Murat Yokus,16.0,30.0,405.7826367741775,0.2678805774278215,0.01882582893622589,840
Rajesh Paul,25.0,51.0,674.8992576614534,0.25551556876858084,0.008374912228403118,1470
Emily Ostermann,7.0,9.0,0.0,0.24608197709463533,0.0027140808366374453,1470
Koji Sode,6.0,7.0,3.6333333333333333,0.24585968081903042,0.0073426092814111825,840
Yuting Chen,7.0,7.0,0.0,0.24608197709463533,0.0027140808366374453,1470
Zhen Gu,10.0,14.0,1.8000000000000003,0.2461932760440223,0.0030422783470157315,1470
Anna Whitfield,18.0,27.0,144.10535918472127,0.25523601125351675,0.0068539968746454145,1470
Shohanuzzaman Shohan,3.0,4.0,0.0,0.20736507936507936,0.00026411174092767385,735
Yan Wang,14.0,19.0,1701.5442334769637,0.28419770274973893,0.006847821838415384,1470
Mingzhuo Li,13.0,14.0,58.85708638033998,0.24630467571644044,0.004577390822597847,1470
Alireza Velayati,11.0,12.0,103.95516547908231,0.24757428744693755,0.00469857396880296,1470
Belinda Mativenga,7.0,7.0,0.0,0.23856829802775747,0.0030532580317150807,1470
Sierra Young,14.0,25.0,3937.553329330387,0.29567264168024626,0.007659775027629648,185
Jonathan Holt,4.0,4.0,0.0,0.26947194719471945,0.00392474286585849,1556
Mark Knauer,4.0,4.0,0.0,0.26947194719471945,0.00392474286585849,1556
Anh Nguyen,4.0,4.0,0.0,0.26947194719471945,0.00392474286585849,1556
Caroline Smith-Moore,1.0,1.0,0.0,0.23509933774834438,0.0009910723366060472,40
Mahshid Hosseini,7.0,9.0,14.938737718604171,0.25503670154615027,0.012296457420742013,840
Junhyeong Wang,4.0,4.0,0.0,0.2498470012239902,0.008118282281514901,840
Il Hwan An,2.0,2.0,0.0,0.20914446721311475,0.0008757623108986781,25
Travis V. Gulledge,3.0,3.0,0.0,0.2091712565646215,0.0014106326805518414,25
Scott Laster,3.0,4.0,0.0,0.2091712565646215,0.0014106326805518414,25
Jeffrey Enders,1.0,1.0,0.0,0.2091176847227558,0.0008382974104020752,25
Minhua Nie,13.0,17.0,18.25,0.20943952802359883,0.002143687871011212,25
Alejandro Valdes,10.0,16.0,8.583333333333332,0.20935897435897435,0.0019727628605119203,25
Omer Oralkan,45.0,170.0,39959.58281283394,0.2847428073234525,0.024134628904073856,1556
Stephanie Johnson,9.0,9.0,0.0,0.25511638806436493,0.014186173538668564,840
Mark Stoops,9.0,9.0,0.0,0.25511638806436493,0.014186173538668564,840
Yuxuan Wu,6.0,6.0,0.0,0.25499687695190504,0.01211712572433707,840
Ourania Raftopoulou,1.0,2.0,0.0,0.23649529326574945,0.006777331537003577,1685
Selen Dalgan,5.0,7.0,0.0,0.2384986125310355,0.0017769795642439488,1470
Qingyang Wang,5.0,14.0,346.43118097287413,0.23940771147925524,0.0016372324739627822,897
Conner Robinson,1.0,1.0,0.0,0.22011052702520556,0.00014097728957106475,1440
Colleen Roosa,6.0,6.0,0.0,0.26224506182752527,0.009515269903781811,840
Ismaeel Muhamed,6.0,6.0,0.0,0.26224506182752527,0.009515269903781811,840
Samiul Haque,12.0,13.0,3353.276701216317,0.3253636182506475,0.026827453491437166,897
Russell Mierop,11.0,14.0,522.317923590642,0.3231743518701761,0.024800617765951088,897
Eric Linder,7.0,16.0,49.460002322859324,0.25499687695190504,0.0022306905413227622,185
Yuzhen Lu,6.0,9.0,30.63233125298044,0.25325682382133996,0.0020051669860178065,185
Xu Li,6.0,12.0,7.007846076533536,0.25115349123346664,0.0019215553697639004,185
Xin Li,5.0,5.0,0.0,0.24946532233424992,0.0016960318144589451,185
Hangjin Liu,6.0,6.0,0.0,0.2733054393305439,0.01592219537197938,897
Shelly Hunt,10.0,11.0,1329.4091758057875,0.292128801431127,0.01751425474449916,897
Fan Wu,5.0,7.0,93.53508749766844,0.24719951559188616,0.0010949686988453481,1440
Evelynn Wilcox,3.0,3.0,0.0,0.23229018492176387,0.00047868797441169374,1440
Margaret Lawrimore,14.0,21.0,765.9934900074375,0.227595818815331,0.0007779059745566152,479
Mirela Tulbure,4.0,4.0,0.0,0.19454372170598047,0.00019162901726676773,479
Cayla Cothron,4.0,4.0,0.0,0.19454372170598047,0.00019162901726676773,479
Tyler Goode,3.0,11.0,0.0,0.19834811125956517,0.00021462604505630942,1280
Rudi Seracino,1.0,3.0,0.0,0.19829993928354583,0.000170073592478585,1280
Yong-Jun Goh,12.0,41.0,7.6,0.2368726428778648,0.01169064049568056,1685
James Tuck,6.0,9.0,0.0,0.26617766911165447,0.018588295562649244,1221
James Kerns,5.0,6.0,2.9999999999999996,0.2330526616240902,0.0008178233254856888,1440
Mike Adams,3.0,3.0,0.0,0.2329196976180288,0.0006396406057062042,1440
Kimberly D'Arcangelo,6.0,8.0,3.833333333333333,0.23301940639269406,0.0007393164207586538,1440
Zachary Brown,9.0,12.0,3402.209795854836,0.25970101781170485,0.001375859452466152,927
Barry Goodwin,6.0,11.0,309.25145176034783,0.2319931808495525,0.0010432336310783968,927
Sujit Ghosh,14.0,14.0,4251.570660244613,0.280343347639485,0.015265929454378121,1556
Cecile Zhi,9.0,20.0,245.0533518934848,0.27358016418160497,0.0031749922867167477,879
Sheila Saia,8.0,10.0,468.75705203559414,0.2884139879901095,0.005068631867582163,897
Payam Tabrizian,9.0,14.0,143.91185134545856,0.2166069770526595,0.0005109656482785331,479
Lindsey Smart,13.0,18.0,686.0334399561865,0.227595818815331,0.000618458089226065,479
Yuhao Ba,1.0,2.0,0.0,0.17467108781687882,0.000006699150284731829,979
Jeremiah Johnson,6.0,7.0,2.0,0.17476455479452055,0.000008454342987403899,979
Aditya Keskar,2.0,2.0,0.0,0.1746897732135216,0.000007070259041281408,979
Douglas Call,14.0,25.0,4374.875654658197,0.2895390070921986,0.006002490612317547,879
Detlef Knappe,8.0,17.0,78.52320014437107,0.273534338358459,0.0031228405474028427,879
Chuhui Zhang,6.0,6.0,0.0,0.27344273275284664,0.0029430370145809674,879
Ashton Merck,14.0,20.0,4447.977741918666,0.28729767769176634,0.006822386978072019,879
Douglas Allen Shoemaker,9.0,14.0,162.83066244390736,0.2166069770526595,0.0005172524344591755,479
Brendan A. Harmon,7.0,19.0,0.4,0.21654952924015383,0.0004894688093312734,479
Emine Fidan,9.0,10.0,298.6211062212944,0.27040900811392615,0.002920012060098371,897
Josh Gray,7.0,9.0,7228.437118817371,0.26942748721333115,0.0019718057381405587,479
Barbara Doll,5.0,7.0,29.09249639249638,0.26613428943937417,0.0019574165104428417,897
Corey White,8.0,14.0,68.08074021577934,0.2263967835851934,0.0006174150758587431,479
Jelena Vukomanovic,18.0,37.0,729.8334441456444,0.23598265895953757,0.0009900844115415962,479
Hannah Leigh Wapshott,3.0,4.0,0.0,0.23516705069124424,0.0010931497711737005,40
Shaikat Chandra Dey,5.0,11.0,0.0,0.21828632535757253,0.0013057952135511934,735
William Sharpee,4.0,5.0,0.0,0.23272053584152771,0.0016273292464357902,1556
Robert Richardson,4.0,7.0,119.50013433169556,0.2587545555379496,0.004365903943629675,185
April Dobbs,5.0,12.0,360.333687126503,0.2650113599480688,0.0037305113337642686,185
Dawn Hull,17.0,31.0,956.1569758503535,0.21646341463414634,0.0007935299471716217,927
Lyndy Harden,25.0,66.0,2212.1475984807166,0.21854925053533192,0.0013494206874347335,927
Erin Harrell,8.0,19.0,1.025,0.20871676891615543,0.0006506785978044661,927
Matthew Allan,5.0,8.0,0.25,0.25928866306764053,0.0038022321486738233,897
Suzanne Johanningsmeier,12.0,18.0,3638.3331203458474,0.2691610351079611,0.012396130173202314,897
Modesta Abugu,4.0,4.0,0.0,0.2592474996031116,0.003651970305415452,897
Marcela Alfaro Cordoba,3.0,3.0,0.0,0.2604050390687291,0.0019741653571431453,40
Austin Heine,9.0,29.0,82.12066687950296,0.24416866028708134,0.007967490443606676,1405
Timothy Albaugh,7.0,7.0,0.0,0.2384289677325157,0.0016452452251781932,185
Rafael Rubilar,7.0,7.0,0.0,0.2384289677325157,0.0016452452251781932,185
Otavio Campoe,7.0,7.0,0.0,0.2384289677325157,0.0016452452251781932,185
Fanxing Li,6.0,6.0,0.0,0.20298321939092603,0.0011855532288743101,735
Edgar Carrejo,6.0,6.0,0.0,0.20298321939092603,0.0011855532288743101,735
Ethan Woods,9.0,11.0,155.88952260140766,0.20305894056204923,0.001294364428803233,735
Seyedamin Razavi,6.0,6.0,0.0,0.20298321939092603,0.0011855532288743101,735
Md Sumon Reza,6.0,6.0,0.0,0.20298321939092603,0.0011855532288743101,735
Rob Austin,16.0,19.0,47145.82807743862,0.30500560328726184,0.004462811520516674,927
Andrew Hays Whitaker,4.0,4.0,0.0,0.26613428943937417,0.0015657758465866018,879
Kathryn Holden,4.0,4.0,0.0,0.26613428943937417,0.0015657758465866018,879
Lisa Van den Broeck,19.0,39.0,7526.862105803284,0.30672426746806913,0.02006044360636884,1221
Jacob Zwilling,6.0,6.0,0.0,0.2505754181371797,0.009663024263239495,735
Jason Whitham,6.0,7.0,0.0,0.2505754181371797,0.009663024263239495,735
Alonzo Pifano,6.0,6.0,0.0,0.2505754181371797,0.009663024263239495,735
Richard Venditti,17.0,18.0,8508.151056349498,0.2747770486286387,0.018857232586799978,735
Ronalds Gonzalez,13.0,14.0,3326.321612843763,0.2737636211232188,0.01166977689389836,735
Nathalie Lavoine,7.0,7.0,1936.6621111915192,0.2564384422110553,0.030539424161639163,1221
Rosemary Sanozky-Dawes,14.0,25.0,183.64121196401592,0.24089098687121993,0.012592167705860963,1685
Todd Klaenhammer,11.0,38.0,132.41773062856655,0.2407844293718667,0.011492139623268388,1685
Ayanna Glaize,5.0,7.0,1.1666666666666665,0.20165472956285502,0.0001955322978469686,927
Eduardo Gutierrez Rodriguez,3.0,3.0,0.0,0.20160493827160494,0.0001581910346821805,927
Nigatu Atlaw,8.0,15.0,0.0,0.20871676891615543,0.0010103054803306522,927
Shivaramu Keelara Veerappa,12.0,29.0,3644.2931206189555,0.2408199380622327,0.00824732321070202,927
Maria Correa-Gutierrez,10.0,18.0,2.5,0.2087701355152135,0.0010681856795427048,927
Derek Foster,8.0,15.0,0.0,0.20871676891615543,0.0010103054803306522,927
Wondwossen Gebreyes,8.0,16.0,0.0,0.20871676891615543,0.0010103054803306522,927
Awa Kane Aidara,8.0,8.0,0.0,0.20871676891615543,0.0010103054803306522,927
Paula Cray,19.0,43.0,8046.4390254968,0.2410687924416888,0.008412151711342233,927
John Majikes,9.0,21.0,0.2857142857142857,0.24738675958188153,0.006578762030940187,1556
Sean Patrick Mealin,14.0,34.0,8.062637362637364,0.2477245145631068,0.008505829532538272,1556
Pu Yang,9.0,15.0,0.2857142857142857,0.24738675958188153,0.006578762030940187,1556
Rita Brugarolas Brufau,13.0,34.0,10.134126984126983,0.24757428744693755,0.009459102396859624,1556
Katherine D. Walker,12.0,17.0,3.1697802197802196,0.24764937822262664,0.008049811873491176,1556
Sherrie L. Yuschak,15.0,38.0,9.695213120213122,0.24779969650986344,0.010731263275323475,1556
Barbara Sherman,17.0,49.0,16.647594072594075,0.2478749241044323,0.011187280934370571,1556
Mahmut Dirican,1.0,1.0,0.0,0.24708730518989258,0.0031226336546318853,1556
Drew A. Hackney,8.0,56.0,300.8154452002328,0.21243658124105633,0.0005710060143985467,1280
Andrew Binder,6.0,6.0,0.0,0.27040900811392615,0.0032289476316757462,879
Lori Unruh Snyder,3.0,3.0,0.0,0.2550765385816932,0.0029624053254676164,185
Swarnalatha Moparthi,4.0,7.0,0.0,0.2132967607105538,0.00014430169075028572,1470
James McCarter,4.0,5.0,0.0,0.21646341463414634,0.00041035828130598127,479
Tedi-Marie Usher,5.0,13.0,0.2,0.2499617327414664,0.0012189975011195398,879
Thanakorn Iamsasri,9.0,12.0,79.03739819229611,0.26228718278188246,0.0021240240102045607,879
Naycari Forfora,8.0,8.0,0.0,0.2544009970400374,0.0032357055428899597,735
Amelys Brito,8.0,8.0,0.0,0.2544009970400374,0.0032357055428899597,735
Stephen Kelley,17.0,24.0,21960.412901521006,0.2684089414858646,0.00466983801055933,735
